record_id	kind	field	type	value	catalog_id	ref_record_id
setup_0071	weapon_pickup	base.flags2	u32_hex	0x00000000		
setup_0071	weapon_pickup	base.flags3	u32_hex	0x00000000		
setup_0071	weapon_pickup	base.rotation[0][0]	f32	0		
setup_0071	weapon_pickup	base.rotation[0][1]	f32	0		
setup_0071	weapon_pickup	base.rotation[0][2]	f32	0		
setup_0071	weapon_pickup	base.rotation[1][0]	f32	0		
setup_0071	weapon_pickup	base.rotation[1][1]	f32	0		
setup_0071	weapon_pickup	base.rotation[1][2]	f32	0		
setup_0071	weapon_pickup	base.rotation[2][0]	f32	0		
setup_0071	weapon_pickup	base.rotation[2][1]	f32	0		
setup_0071	weapon_pickup	base.rotation[2][2]	f32	0		
setup_0071	weapon_pickup	base.hidden	u32_hex	0x00000000		
setup_0071	weapon_pickup	base.damage	s32	0		
setup_0071	weapon_pickup	base.max_damage	s32	1000		
setup_0071	weapon_pickup	base.shade_color[0]	s32	0		
setup_0071	weapon_pickup	base.shade_color[1]	s32	0		
setup_0071	weapon_pickup	base.shade_color[2]	s32	0		
setup_0071	weapon_pickup	base.shade_color[3]	s32	0		
setup_0071	weapon_pickup	base.next_color[0]	s32	0		
setup_0071	weapon_pickup	base.next_color[1]	s32	0		
setup_0071	weapon_pickup	base.next_color[2]	s32	0		
setup_0071	weapon_pickup	base.next_color[3]	s32	0		
setup_0071	weapon_pickup	base.floor_color	s32	4095		
setup_0071	weapon_pickup	base.geo_count	s32	0		
setup_0071	weapon_pickup	pickup.weapon	weapon_catalog_id		base:cmp150	
setup_0071	weapon_pickup	pickup.unknown_5d	s32	0		
setup_0071	weapon_pickup	pickup.unknown_5e	s32	0		
setup_0071	weapon_pickup	pickup.fire_mode	s32	0		
setup_0071	weapon_pickup	pickup.fadeout_timer60	s32	0		
setup_0071	weapon_pickup	pickup.dual_weapon	weapon_selector	none		
setup_0071	weapon_pickup	pickup.team_or_timer240	s32	-1		
setup_0072	character_spawn	command.order	s32	72		
setup_0072	character_spawn	character.index	s32	0		
setup_0072	character_spawn	character.kind	s32	9		
setup_0072	character_spawn	character.spawn_flags	u32_hex	0x00000000		
setup_0072	character_spawn	character.slot	s32	18		
setup_0072	character_spawn	character.pad	pad_ref	pad_0202		
setup_0072	character_spawn	character.body	body_catalog_id		base:g5_guard	
setup_0072	character_spawn	character.head	head_selector	random		
setup_0072	character_spawn	character.ai_list	ailist_ref	ailist_0000		
setup_0072	character_spawn	character.pad_preset	s32	202		
setup_0072	character_spawn	character.character_preset	s32	65535		
setup_0072	character_spawn	character.hearing_scale	s32	1000		
setup_0072	character_spawn	character.view_distance	s32	30		
setup_0072	character_spawn	character.flags	u32_hex	0xc1086008		
setup_0072	character_spawn	character.flags2	u32_hex	0x00000000		
setup_0072	character_spawn	character.team	s32	32		
setup_0072	character_spawn	character.squadron	s32	7		
setup_0072	character_spawn	character.chair	s32	-1		
setup_0072	character_spawn	character.conversation_talk	u32_hex	0x00000000		
setup_0072	character_spawn	character.attitude	s32	0		
setup_0072	character_spawn	character.natural_animation	s32	0		
setup_0072	character_spawn	character.visible_yaw_angle	s32	0		
setup_0072	character_spawn	character.team_scan_distance	s32	0		
setup_0073	weapon_pickup	command.order	s32	73		
setup_0073	weapon_pickup	base.extra_scale	s32	256		
setup_0073	weapon_pickup	base.hidden2	s32	0		
setup_0073	weapon_pickup	base.model	model_catalog_id		base:model_chrcmp150	
setup_0073	weapon_pickup	base.pad	pad_ref	pad_0018		
setup_0073	weapon_pickup	base.flags	u32_hex	0x00004000		
setup_0073	weapon_pickup	base.flags2	u32_hex	0x00000000		
setup_0073	weapon_pickup	base.flags3	u32_hex	0x00000000		
setup_0073	weapon_pickup	base.rotation[0][0]	f32	0		
setup_0073	weapon_pickup	base.rotation[0][1]	f32	0		
setup_0073	weapon_pickup	base.rotation[0][2]	f32	0		
setup_0073	weapon_pickup	base.rotation[1][0]	f32	0		
setup_0073	weapon_pickup	base.rotation[1][1]	f32	0		
setup_0073	weapon_pickup	base.rotation[1][2]	f32	0		
setup_0073	weapon_pickup	base.rotation[2][0]	f32	0		
setup_0073	weapon_pickup	base.rotation[2][1]	f32	0		
setup_0073	weapon_pickup	base.rotation[2][2]	f32	0		
setup_0073	weapon_pickup	base.hidden	u32_hex	0x00000000		
setup_0073	weapon_pickup	base.damage	s32	0		
setup_0073	weapon_pickup	base.max_damage	s32	1000		
setup_0073	weapon_pickup	base.shade_color[0]	s32	0		
setup_0073	weapon_pickup	base.shade_color[1]	s32	0		
setup_0073	weapon_pickup	base.shade_color[2]	s32	0		
setup_0073	weapon_pickup	base.shade_color[3]	s32	0		
setup_0073	weapon_pickup	base.next_color[0]	s32	0		
setup_0073	weapon_pickup	base.next_color[1]	s32	0		
setup_0073	weapon_pickup	base.next_color[2]	s32	0		
setup_0073	weapon_pickup	base.next_color[3]	s32	0		
setup_0073	weapon_pickup	base.floor_color	s32	4095		
setup_0073	weapon_pickup	base.geo_count	s32	0		
setup_0073	weapon_pickup	pickup.weapon	weapon_catalog_id		base:cmp150	
setup_0073	weapon_pickup	pickup.unknown_5d	s32	0		
setup_0073	weapon_pickup	pickup.unknown_5e	s32	0		
setup_0073	weapon_pickup	pickup.fire_mode	s32	0		
setup_0073	weapon_pickup	pickup.fadeout_timer60	s32	0		
setup_0073	weapon_pickup	pickup.dual_weapon	weapon_selector	none		
setup_0073	weapon_pickup	pickup.team_or_timer240	s32	-1		
setup_0074	character_spawn	command.order	s32	74		
setup_0074	character_spawn	character.index	s32	0		
setup_0074	character_spawn	character.kind	s32	9		
setup_0074	character_spawn	character.spawn_flags	u32_hex	0x00000400		
setup_0074	character_spawn	character.slot	s32	31		
setup_0074	character_spawn	character.pad	pad_ref	pad_0032		
setup_0074	character_spawn	character.body	body_catalog_id		base:sp_body_118	
setup_0074	character_spawn	character.head	head_selector	embedded		
setup_0074	character_spawn	character.ai_list	ailist_ref	ailist_1051		
setup_0074	character_spawn	character.pad_preset	s32	65535		
setup_0074	character_spawn	character.character_preset	s32	65535		
setup_0074	character_spawn	character.hearing_scale	s32	1000		
setup_0074	character_spawn	character.view_distance	s32	15		
setup_0074	character_spawn	character.flags	u32_hex	0x00000000		
setup_0074	character_spawn	character.flags2	u32_hex	0x00000000		
setup_0074	character_spawn	character.team	s32	32		
setup_0074	character_spawn	character.squadron	s32	0		
setup_0074	character_spawn	character.chair	s32	-1		
setup_0074	character_spawn	character.conversation_talk	u32_hex	0x00000000		
setup_0074	character_spawn	character.attitude	s32	0		
setup_0074	character_spawn	character.natural_animation	s32	0		
setup_0074	character_spawn	character.visible_yaw_angle	s32	0		
setup_0074	character_spawn	character.team_scan_distance	s32	0		
setup_0075	character_spawn	command.order	s32	75		
setup_0075	character_spawn	character.index	s32	0		
setup_0075	character_spawn	character.kind	s32	9		
setup_0075	character_spawn	character.spawn_flags	u32_hex	0x00000000		
setup_0075	character_spawn	character.slot	s32	30		
setup_0075	character_spawn	character.pad	pad_ref	pad_0099		
setup_0075	character_spawn	character.body	body_catalog_id		base:g5_guard	
setup_0075	character_spawn	character.head	head_selector	random		
setup_0075	character_spawn	character.ai_list	ailist_ref	ailist_1052		
setup_0075	character_spawn	character.pad_preset	s32	200		
setup_0075	character_spawn	character.character_preset	s32	65535		
setup_0075	character_spawn	character.hearing_scale	s32	1000		
setup_0075	character_spawn	character.view_distance	s32	15		
setup_0075	character_spawn	character.flags	u32_hex	0x40084008		
setup_0075	character_spawn	character.flags2	u32_hex	0x00000000		
setup_0075	character_spawn	character.team	s32	32		
setup_0075	character_spawn	character.squadron	s32	1		
setup_0075	character_spawn	character.chair	s32	-1		
setup_0075	character_spawn	character.conversation_talk	u32_hex	0x00000000		
setup_0075	character_spawn	character.attitude	s32	0		
setup_0075	character_spawn	character.natural_animation	s32	0		
setup_0075	character_spawn	character.visible_yaw_angle	s32	0		
setup_0075	character_spawn	character.team_scan_distance	s32	0		
setup_0076	character_spawn	command.order	s32	76		
setup_0076	character_spawn	character.index	s32	0		
setup_0076	character_spawn	character.kind	s32	9		
setup_0076	character_spawn	character.spawn_flags	u32_hex	0x00000200		
setup_0076	character_spawn	character.slot	s32	19		
setup_0076	character_spawn	character.pad	pad_ref	pad_0205		
setup_0076	character_spawn	character.body	body_catalog_id		base:g5_guard	
setup_0076	character_spawn	character.head	head_selector	random		
setup_0076	character_spawn	character.ai_list	ailist_ref	ailist_1038		
setup_0076	character_spawn	character.pad_preset	s32	65535		
setup_0076	character_spawn	character.character_preset	s32	65535		
setup_0076	character_spawn	character.hearing_scale	s32	500		
setup_0076	character_spawn	character.view_distance	s32	10		
setup_0076	character_spawn	character.flags	u32_hex	0xc0004208		
setup_0076	character_spawn	character.flags2	u32_hex	0x00000000		
setup_0076	character_spawn	character.team	s32	32		
setup_0076	character_spawn	character.squadron	s32	8		
setup_0076	character_spawn	character.chair	s32	-1		
setup_0076	character_spawn	character.conversation_talk	u32_hex	0x00000000		
setup_0076	character_spawn	character.attitude	s32	0		
setup_0076	character_spawn	character.natural_animation	s32	0		
setup_0076	character_spawn	character.visible_yaw_angle	s32	0		
setup_0076	character_spawn	character.team_scan_distance	s32	0		
setup_0077	weapon_pickup	command.order	s32	77		
setup_0077	weapon_pickup	base.extra_scale	s32	256		
setup_0077	weapon_pickup	base.hidden2	s32	0		
setup_0077	weapon_pickup	base.model	model_catalog_id		base:model_chrcmp150	
setup_0077	weapon_pickup	base.pad	pad_ref	pad_0019		
setup_0077	weapon_pickup	base.flags	u32_hex	0x00004000		
setup_0077	weapon_pickup	base.flags2	u32_hex	0x00000000		
setup_0077	weapon_pickup	base.flags3	u32_hex	0x00000000		
setup_0077	weapon_pickup	base.rotation[0][0]	f32	0		
setup_0077	weapon_pickup	base.rotation[0][1]	f32	0		
setup_0077	weapon_pickup	base.rotation[0][2]	f32	0		
setup_0077	weapon_pickup	base.rotation[1][0]	f32	0		
setup_0077	weapon_pickup	base.rotation[1][1]	f32	0		
setup_0077	weapon_pickup	base.rotation[1][2]	f32	0		
setup_0077	weapon_pickup	base.rotation[2][0]	f32	0		
setup_0077	weapon_pickup	base.rotation[2][1]	f32	0		
setup_0077	weapon_pickup	base.rotation[2][2]	f32	0		
setup_0077	weapon_pickup	base.hidden	u32_hex	0x00000000		
setup_0077	weapon_pickup	base.damage	s32	0		
setup_0077	weapon_pickup	base.max_damage	s32	1000		
setup_0077	weapon_pickup	base.shade_color[0]	s32	0		
setup_0077	weapon_pickup	base.shade_color[1]	s32	0		
setup_0077	weapon_pickup	base.shade_color[2]	s32	0		
setup_0077	weapon_pickup	base.shade_color[3]	s32	0		
setup_0077	weapon_pickup	base.next_color[0]	s32	0		
setup_0077	weapon_pickup	base.next_color[1]	s32	0		
setup_0077	weapon_pickup	base.next_color[2]	s32	0		
setup_0077	weapon_pickup	base.next_color[3]	s32	0		
setup_0077	weapon_pickup	base.floor_color	s32	4095		
setup_0077	weapon_pickup	base.geo_count	s32	0		
setup_0077	weapon_pickup	pickup.weapon	weapon_catalog_id		base:cmp150	
setup_0077	weapon_pickup	pickup.unknown_5d	s32	0		
setup_0077	weapon_pickup	pickup.unknown_5e	s32	0		
setup_0077	weapon_pickup	pickup.fire_mode	s32	0		
setup_0077	weapon_pickup	pickup.fadeout_timer60	s32	0		
setup_0077	weapon_pickup	pickup.dual_weapon	weapon_selector	none		
setup_0077	weapon_pickup	pickup.team_or_timer240	s32	-1		
setup_0078	character_spawn	command.order	s32	78		
setup_0078	character_spawn	character.index	s32	0		
setup_0078	character_spawn	character.kind	s32	9		
setup_0078	character_spawn	character.spawn_flags	u32_hex	0x00000200		
setup_0078	character_spawn	character.slot	s32	20		
setup_0078	character_spawn	character.pad	pad_ref	pad_0206		
setup_0078	character_spawn	character.body	body_catalog_id		base:g5_guard	
setup_0078	character_spawn	character.head	head_selector	random		
setup_0078	character_spawn	character.ai_list	ailist_ref	ailist_1038		
setup_0078	character_spawn	character.pad_preset	s32	65535		
setup_0078	character_spawn	character.character_preset	s32	65535		
setup_0078	character_spawn	character.hearing_scale	s32	500		
setup_0078	character_spawn	character.view_distance	s32	10		
setup_0078	character_spawn	character.flags	u32_hex	0xc0004208		
setup_0078	character_spawn	character.flags2	u32_hex	0x00000000		
setup_0078	character_spawn	character.team	s32	32		
setup_0078	character_spawn	character.squadron	s32	8		
setup_0078	character_spawn	character.chair	s32	-1		
setup_0078	character_spawn	character.conversation_talk	u32_hex	0x00000000		
setup_0078	character_spawn	character.attitude	s32	0		
setup_0078	character_spawn	character.natural_animation	s32	0		
setup_0078	character_spawn	character.visible_yaw_angle	s32	0		
setup_0078	character_spawn	character.team_scan_distance	s32	0		
setup_0079	weapon_pickup	command.order	s32	79		
setup_0079	weapon_pickup	base.extra_scale	s32	256		
setup_0079	weapon_pickup	base.hidden2	s32	0		
setup_0079	weapon_pickup	base.model	model_catalog_id		base:model_chrcmp150	
setup_0079	weapon_pickup	base.pad	pad_ref	pad_0020		
setup_0079	weapon_pickup	base.flags	u32_hex	0x00004000		
setup_0079	weapon_pickup	base.flags2	u32_hex	0x00000000		
setup_0079	weapon_pickup	base.flags3	u32_hex	0x00000000		
setup_0079	weapon_pickup	base.rotation[0][0]	f32	0		
setup_0079	weapon_pickup	base.rotation[0][1]	f32	0		
setup_0079	weapon_pickup	base.rotation[0][2]	f32	0		
setup_0079	weapon_pickup	base.rotation[1][0]	f32	0		
setup_0079	weapon_pickup	base.rotation[1][1]	f32	0		
setup_0079	weapon_pickup	base.rotation[1][2]	f32	0		
setup_0079	weapon_pickup	base.rotation[2][0]	f32	0		
setup_0079	weapon_pickup	base.rotation[2][1]	f32	0		
setup_0079	weapon_pickup	base.rotation[2][2]	f32	0		
setup_0079	weapon_pickup	base.hidden	u32_hex	0x00000000		
setup_0079	weapon_pickup	base.damage	s32	0		
setup_0079	weapon_pickup	base.max_damage	s32	1000		
setup_0079	weapon_pickup	base.shade_color[0]	s32	0		
setup_0079	weapon_pickup	base.shade_color[1]	s32	0		
setup_0079	weapon_pickup	base.shade_color[2]	s32	0		
setup_0079	weapon_pickup	base.shade_color[3]	s32	0		
setup_0079	weapon_pickup	base.next_color[0]	s32	0		
setup_0079	weapon_pickup	base.next_color[1]	s32	0		
setup_0079	weapon_pickup	base.next_color[2]	s32	0		
setup_0079	weapon_pickup	base.next_color[3]	s32	0		
setup_0079	weapon_pickup	base.floor_color	s32	4095		
setup_0079	weapon_pickup	base.geo_count	s32	0		
setup_0079	weapon_pickup	pickup.weapon	weapon_catalog_id		base:cmp150	
setup_0079	weapon_pickup	pickup.unknown_5d	s32	0		
setup_0079	weapon_pickup	pickup.unknown_5e	s32	0		
setup_0079	weapon_pickup	pickup.fire_mode	s32	0		
setup_0079	weapon_pickup	pickup.fadeout_timer60	s32	0		
setup_0079	weapon_pickup	pickup.dual_weapon	weapon_selector	none		
setup_0079	weapon_pickup	pickup.team_or_timer240	s32	-1		
setup_0080	character_spawn	command.order	s32	80		
setup_0080	character_spawn	character.index	s32	0		
setup_0080	character_spawn	character.kind	s32	9		
setup_0080	character_spawn	character.spawn_flags	u32_hex	0x00000200		
setup_0080	character_spawn	character.slot	s32	21		
setup_0080	character_spawn	character.pad	pad_ref	pad_0207		
setup_0080	character_spawn	character.body	body_catalog_id		base:g5_guard	
setup_0080	character_spawn	character.head	head_selector	random		
setup_0080	character_spawn	character.ai_list	ailist_ref	ailist_1038		
setup_0080	character_spawn	character.pad_preset	s32	65535		
setup_0080	character_spawn	character.character_preset	s32	65535		
setup_0080	character_spawn	character.hearing_scale	s32	500		
setup_0080	character_spawn	character.view_distance	s32	10		
setup_0080	character_spawn	character.flags	u32_hex	0xc0004208		
setup_0080	character_spawn	character.flags2	u32_hex	0x00000000		
setup_0080	character_spawn	character.team	s32	32		
setup_0080	character_spawn	character.squadron	s32	8		
setup_0080	character_spawn	character.chair	s32	-1		
setup_0080	character_spawn	character.conversation_talk	u32_hex	0x00000000		
setup_0080	character_spawn	character.attitude	s32	0		
setup_0080	character_spawn	character.natural_animation	s32	0		
setup_0080	character_spawn	character.visible_yaw_angle	s32	0		
setup_0080	character_spawn	character.team_scan_distance	s32	0		
setup_0081	weapon_pickup	command.order	s32	81		
setup_0081	weapon_pickup	base.extra_scale	s32	256		
setup_0081	weapon_pickup	base.hidden2	s32	0		
setup_0081	weapon_pickup	base.model	model_catalog_id		base:model_chrcmp150	
setup_0081	weapon_pickup	base.pad	pad_ref	pad_0021		
setup_0081	weapon_pickup	base.flags	u32_hex	0x00004000		
setup_0081	weapon_pickup	base.flags2	u32_hex	0x00000000		
setup_0081	weapon_pickup	base.flags3	u32_hex	0x00000000		
setup_0081	weapon_pickup	base.rotation[0][0]	f32	0		
setup_0081	weapon_pickup	base.rotation[0][1]	f32	0		
setup_0081	weapon_pickup	base.rotation[0][2]	f32	0		
setup_0081	weapon_pickup	base.rotation[1][0]	f32	0		
setup_0081	weapon_pickup	base.rotation[1][1]	f32	0		
setup_0081	weapon_pickup	base.rotation[1][2]	f32	0		
setup_0081	weapon_pickup	base.rotation[2][0]	f32	0		
setup_0081	weapon_pickup	base.rotation[2][1]	f32	0		
setup_0081	weapon_pickup	base.rotation[2][2]	f32	0		
setup_0081	weapon_pickup	base.hidden	u32_hex	0x00000000		
setup_0081	weapon_pickup	base.damage	s32	0		
setup_0081	weapon_pickup	base.max_damage	s32	1000		
setup_0081	weapon_pickup	base.shade_color[0]	s32	0		
setup_0081	weapon_pickup	base.shade_color[1]	s32	0		
setup_0081	weapon_pickup	base.shade_color[2]	s32	0		
setup_0081	weapon_pickup	base.shade_color[3]	s32	0		
setup_0081	weapon_pickup	base.next_color[0]	s32	0		
setup_0081	weapon_pickup	base.next_color[1]	s32	0		
setup_0081	weapon_pickup	base.next_color[2]	s32	0		
